oktmo,name,year,inflow
08701000,город Хабаровск,2011,1226.0
22602000,Ардатовский муниципальный район,2011,2.0
22602000,Ардатовский муниципальный район,2011,4.0
22602000,Ардатовский муниципальный район,2011,6.0
22603000,Арзамасский муниципальный район,2011,2.0
22603000,Арзамасский муниципальный район,2011,71.0
22603000,Арзамасский муниципальный район,2011,73.0
22605000,Балахнинский муниципальный район,2011,54.0
22605000,Балахнинский муниципальный район,2011,8.0
22605000,Балахнинский муниципальный район,2011,62.0
22607000,Богородский муниципальный район,2011,43.0
22607000,Богородский муниципальный район,2011,80.0
22607000,Богородский муниципальный район,2011,123.0
22609000,Большеболдинский муниципальный район,2011,1.0
22610000,Большемурашкинский муниципальный район,2011,23.0
22610000,Большемурашкинский муниципальный район,2011,15.0
22610000,Большемурашкинский муниципальный район,2011,38.0
22612000,Бутурлинский муниципальный район,2011,9.0
22612000,Бутурлинский муниципальный район,2011,7.0
22612000,Бутурлинский муниципальный район,2011,16.0
22614000,Вадский муниципальный район,2011,1.0
22615000,Варнавинский муниципальный район,2011,4.0
22615000,Варнавинский муниципальный район,2011,7.0
22615000,Варнавинский муниципальный район,2011,11.0
22617000,Вачский муниципальный район,2011,3.0
22618000,Ветлужский муниципальный район,2011,3.0
22618000,Ветлужский муниципальный район,2011,9.0
22618000,Ветлужский муниципальный район,2011,12.0
22619000,Вознесенский муниципальный район,2011,5.0
22619000,Вознесенский муниципальный район,2011,4.0
22619000,Вознесенский муниципальный район,2011,9.0
22621000,Воротынский муниципальный район,2011,4.0
22621000,Воротынский муниципальный район,2011,1.0
22621000,Воротынский муниципальный район,2011,5.0
22622000,Воскресенский муниципальный район,2011,12.0
22622000,Воскресенский муниципальный район,2011,26.0
22622000,Воскресенский муниципальный район,2011,38.0
22626000,Гагинский муниципальный район,2011,1.0
22628000,Городецкий муниципальный район,2011,77.0
22628000,Городецкий муниципальный район,2011,33.0
22628000,Городецкий муниципальный район,2011,110.0
22630000,Дальнеконстантиновский муниципальный район,2011,2.0
22630000,Дальнеконстантиновский муниципальный район,2011,35.0
22630000,Дальнеконстантиновский муниципальный район,2011,37.0
22631000,Володарский муниципальный район,2011,30.0
22631000,Володарский муниципальный район,2011,64.0
22631000,Володарский муниципальный район,2011,94.0
22632000,Дивеевский муниципальный район,2011,18.0
22633000,Княгининский муниципальный район,2011,21.0
22633000,Княгининский муниципальный район,2011,9.0
22633000,Княгининский муниципальный район,2011,30.0
22634000,Ковернинский муниципальный район,2011,17.0
22634000,Ковернинский муниципальный район,2011,2.0
22634000,Ковернинский муниципальный район,2011,19.0
22635000,Краснобаковский муниципальный район,2011,6.0
22635000,Краснобаковский муниципальный район,2011,1.0
22635000,Краснобаковский муниципальный район,2011,7.0
22636000,Краснооктябрьский муниципальный район,2011,14.0
22637000,Кстовский муниципальный район,2011,79.0
22637000,Кстовский муниципальный район,2011,99.0
22637000,Кстовский муниципальный район,2011,178.0
22638000,Кулебакский муниципальный район (с 2016 г. городской округ г. Кулебаки),2011,3.0
22638000,Кулебакский муниципальный район (с 2016 г. городской округ г. Кулебаки),2011,2.0
22638000,Кулебакский муниципальный район (с 2016 г. городской округ г. Кулебаки),2011,5.0
22639000,Лукояновский муниципальный район,2011,6.0
22639000,Лукояновский муниципальный район,2011,7.0
22639000,Лукояновский муниципальный район,2011,13.0
22640000,Лысковский муниципальный район,2011,14.0
22640000,Лысковский муниципальный район,2011,24.0
22640000,Лысковский муниципальный район,2011,38.0
22641000,Навашинский муниципальный район (с 2016 г. городской округ Навашинский),2011,19.0
22641000,Навашинский муниципальный район (с 2016 г. городской округ Навашинский),2011,7.0
22641000,Навашинский муниципальный район (с 2016 г. городской округ Навашинский),2011,26.0
22642000,Павловский муниципальный район,2011,57.0
22642000,Павловский муниципальный район,2011,7.0
22642000,Павловский муниципальный район,2011,64.0
22644000,Перевозский муниципальный район (с 2017 г. городской округ Перевозский),2011,3.0
22645000,Пильнинский муниципальный район,2011,1.0
22645000,Пильнинский муниципальный район,2011,6.0
22645000,Пильнинский муниципальный район,2011,7.0
22646000,Починковский муниципальный район,2011,42.0
22648000,Сергачский муниципальный район,2011,14.0
22648000,Сергачский муниципальный район,2011,7.0
22648000,Сергачский муниципальный район,2011,21.0
22649000,Сеченовский муниципальный район,2011,12.0
22650000,Сосновский муниципальный район,2011,5.0
22650000,Сосновский муниципальный район,2011,47.0
22650000,Сосновский муниципальный район,2011,52.0
22652000,Тонкинский муниципальный район,2011,2.0
22652000,Тонкинский муниципальный район,2011,4.0
22653000,Тоншаевский муниципальный район,2011,7.0
22653000,Тоншаевский муниципальный район,2011,12.0
22653000,Тоншаевский муниципальный район,2011,19.0
22654000,Уренский муниципальный район,2011,10.0
22654000,Уренский муниципальный район,2011,6.0
22654000,Уренский муниципальный район,2011,16.0
22655000,Чкаловский муниципальный район (c 2016 г. городской округ г. Чкаловск),2011,4.0
22655000,Чкаловский муниципальный район (c 2016 г. городской округ г. Чкаловск),2011,2.0
22655000,Чкаловский муниципальный район (c 2016 г. городской округ г. Чкаловск),2011,6.0
22656000,Шарангский муниципальный район,2011,3.0
22656000,Шарангский муниципальный район,2011,4.0
22656000,Шарангский муниципальный район,2011,7.0
22657000,Шатковский муниципальный район,2011,2.0
22657000,Шатковский муниципальный район,2011,14.0
22657000,Шатковский муниципальный район,2011,16.0
22659000,Сокольский муниципальный район,2011,2.0
22701000,город Нижний Новгород,2011,2041.0
22703000,город Арзамас,2011,69.0
22712000,город Бор,2011,206.0
22712000,город Бор,2011,210.0
22712000,город Бор,2011,416.0
22721000,город Дзержинск,2011,648.0
22721000,город Дзержинск,2011,69.0
22721000,город Дзержинск,2011,717.0
22737000,Семеновский,2011,57.0
22737000,Семеновский,2011,16.0
22737000,Семеновский,2011,73.0
24601000,Вичугский муниципальный район,2011,8.0
24601000,Вичугский муниципальный район,2011,26.0
24601000,Вичугский муниципальный район,2011,18.0
24602000,Верхнеландеховский муниципальный район,2011,26.0
24603000,Гаврилово-Посадский муниципальный район,2011,23.0
24603000,Гаврилово-Посадский муниципальный район,2011,50.0
24603000,Гаврилово-Посадский муниципальный район,2011,27.0
24605000,Заволжский муниципальный район,2011,4.0
24605000,Заволжский муниципальный район,2011,9.0
24605000,Заволжский муниципальный район,2011,13.0
24607000,Ивановский муниципальный район,2011,63.0
24609000,Ильинский муниципальный район,2011,3.0
24611000,Кинешемский муниципальный район,2011,26.0
24611000,Кинешемский муниципальный район,2011,13.0
24611000,Кинешемский муниципальный район,2011,39.0
24613000,Комсомольский муниципальный район,2011,91.0
24613000,Комсомольский муниципальный район,2011,70.0
24613000,Комсомольский муниципальный район,2011,161.0
24614000,Лежневский муниципальный район,2011,13.0
24614000,Лежневский муниципальный район,2011,80.0
24614000,Лежневский муниципальный район,2011,93.0
24615000,Лухский муниципальный район,2011,8.0
24615000,Лухский муниципальный район,2011,2.0
24615000,Лухский муниципальный район,2011,10.0
24617000,Палехский муниципальный район,2011,1.0
24617000,Палехский муниципальный район,2011,2.0
24617000,Палехский муниципальный район,2011,3.0
24619000,Пестяковский муниципальный район,2011,4.0
24619000,Пестяковский муниципальный район,2011,13.0
24619000,Пестяковский муниципальный район,2011,17.0
24620000,Приволжский муниципальный район,2011,17.0
24620000,Приволжский муниципальный район,2011,34.0
24621000,Пучежский муниципальный район,2011,2.0
24623000,Родниковский муниципальный район,2011,19.0
24623000,Родниковский муниципальный район,2011,27.0
24623000,Родниковский муниципальный район,2011,46.0
24625000,Савинский муниципальный район,2011,2.0
24625000,Савинский муниципальный район,2011,5.0
24625000,Савинский муниципальный район,2011,7.0
24629000,Тейковский муниципальный район,2011,12.0
24629000,Тейковский муниципальный район,2011,1.0
24629000,Тейковский муниципальный район,2011,11.0
24631000,Фурмановский муниципальный район,2011,7.0
24631000,Фурмановский муниципальный район,2011,52.0
24631000,Фурмановский муниципальный район,2011,59.0
24633000,Шуйский муниципальный район,2011,56.0
24633000,Шуйский муниципальный район,2011,9.0
24633000,Шуйский муниципальный район,2011,65.0
24635000,Южский муниципальный район,2011,16.0
24635000,Южский муниципальный район,2011,24.0
24635000,Южский муниципальный район,2011,8.0
24637000,Юрьевецкий муниципальный район,2011,3.0
24701000,Иваново,2011,794.0
24703000,Вичуга,2011,54.0
24705000,Кинешма,2011,203.0
24706000,Кохма,2011,66.0
24707000,Тейково,2011,15.0
24711000,Шуя,2011,110.0
26605000,Назрановский муниципальный район,2011,57.0
26610000,Сунженский муниципальный район,2011,38.0
26615000,Малгобекский муниципальный район,2011,23.0
26620000,Джейрахский муниципальный район,2011,1.0
26701000,город Магас,2011,12.0
26706000,город Назрань,2011,80.0
26710000,город Карабулак,2011,32.0
26715000,город Малгобек,2011,20.0
41603000,Бокситогорский муниципальный район,2011,175.0
41603101,Бокситогорское,2011,46.0
41603102,Пикалёвское,2011,25.0
41603155,Ефимовское,2011,20.0
41603408,Анисимовское,2011,16.0
41603412,Большедворское,2011,14.0
41603416,Борское,2011,25.0
41603432,Заборьевское,2011,5.0
41603434,Климовское,2011,5.0
41603460,Лидское,2011,4.0
41603472,Радогощинское,2011,6.0
41603476,Самойловское,2011,9.0
41606000,Волосовский муниципальный район,2011,287.0
41606101,Волосовское,2011,34.0
41606404,Бегуницкое,2011,27.0
41606406,Беседское,2011,1.0
41606408,Рабитицкое,2011,11.0
41606412,Большеврудское,2011,17.0
41606416,Губаницкое,2011,65.0
41606418,Изварское,2011,26.0
41606420,Калитинское,2011,27.0
41606424,Каложицкое,2011,15.0
41606425,Кикеринское,2011,15.0
41606428,Сельцовское,2011,5.0
41606430,Клопицкое,2011,8.0
41606432,Курское,2011,20.0
41606436,Сабское,2011,2.0
41606444,Терпилицкое,2011,7.0
41606452,Зимитицкое,2011,7.0
41609000,Волховский муниципальный район,2011,257.0
41609101,Волховское,2011,121.0
41609104,Новоладожское,2011,20.0
41609108,Сясьстройское,2011,16.0
41609403,Вындиноостровское,2011,9.0
41609418,Иссадское,2011,9.0
41609427,Колчановское,2011,14.0
41609444,Пашское,2011,12.0
41609450,Потанинское,2011,1.0
41609453,Бережковское,2011,16.0
41609461,Селивановское,2011,8.0
41609462,Староладожское,2011,3.0
41609465,Усадищенское,2011,10.0
41609468,Хваловское,2011,3.0
41609471,Кисельнинское,2011,14.0
41609480,Свирицкое,2011,1.0
41612000,Всеволожский муниципальный район,2011,1123.0
41612101,Всеволожское,2011,445.0
41612102,Сертоловское,2011,116.0
41612154,Дубровское,2011,26.0
41612158,Кузьмоловское,2011,24.0
41612163,Морозовское,2011,12.0
41612167,Рахьинское,2011,39.0
41612168,Свердловское,2011,68.0
41612175,Токсовское,2011,33.0
41612402,Бугровское,2011,41.0
41612408,Агалатовское,2011,24.0
41612412,Заневское,2011,42.0
41612416,Колтушское,2011,69.0
41612420,Куйвозовское,2011,26.0
41612424,Лесколовское,2011,38.0
41612428,Муринское,2011,42.0
41612439,Разметелевское,2011,17.0
41612442,Романовское,2011,13.0
41612448,Щегловское,2011,14.0
41612456,Юкковское,2011,9.0
41612458,Новодевяткинское,2011,25.0
41615000,Выборгский муниципальный район,2011,262.0
41615101,Выборгское,2011,96.0
41615104,Высоцкое,2011,4.0
41615106,Каменногорское,2011,12.0
41615108,Приморское,2011,13.0
41615114,Светогорское,2011,3.0
41615158,Рощинское,2011,27.0
41615163,Советское,2011,6.0
41615436,Красносельское,2011,7.0
41615460,Первомайское,2011,36.0
41615464,Полянское,2011,29.0
41615476,Селезнёвское,2011,12.0
41615492,Гончаровское,2011,17.0
41618000,Гатчинский муниципальный район,2011,1055.0
41618101,Гатчинское,2011,301.0
41618105,Коммунарское,2011,74.0
41618154,Вырицкое,2011,51.0
41618156,Дружногорское,2011,14.0
41618169,Сиверское,2011,129.0
41618176,Таицкое,2011,42.0
41618404,Пудомягское,2011,90.0
41618408,Большеколпанское,2011,26.0
41618416,Веревское,2011,59.0
41618418,Войсковицкое,2011,23.0
41618424,Елизаветинское,2011,48.0
41618426,Кобринское,2011,26.0
41618444,Новосветское,2011,39.0
41618448,Пудостьское,2011,39.0
41618452,Рождественское,2011,40.0
41618460,Сусанинское,2011,37.0
41618461,Сяськелевское,2011,17.0
41621000,Кингисеппский муниципальный район,2011,612.0
41621101,Кингисеппское,2011,126.0
41621102,Ивангородское,2011,269.0
41621404,Большелуцкое,2011,92.0
41621412,Фалилеевское,2011,15.0
41621420,Котельское,2011,22.0
41621428,Усть-Лужское,2011,22.0
41621432,Кузёмкинское,2011,20.0
41621440,Нежновское,2011,7.0
41621444,Опольевское,2011,13.0
41621448,Пустомержское,2011,10.0
41621452,Вистинское,2011,16.0
41624000,Киришский муниципальный район,2011,511.0
41624101,Киришское,2011,434.0
41624152,Будогощское,2011,32.0
41624412,Глажевское,2011,13.0
41624423,Кусинское,2011,2.0
41624427,Пчевжинское,2011,26.0
41624428,Пчевское,2011,4.0
41625000,Кировский муниципальный район,2011,573.0
41625101,Кировское,2011,78.0
41625102,Шлиссельбургское,2011,76.0
41625104,Отрадненское,2011,263.0
41625154,Мгинское,2011,68.0
41625156,Назиевское,2011,30.0
41625158,Павловское,2011,17.0
41625160,Приладожское,2011,4.0
41625163,Синявинское,2011,10.0
41625440,Путиловское,2011,8.0
41625445,Суховское,2011,3.0
41625450,Шумское,2011,16.0
41627000,Лодейнопольский муниципальный район,2011,50.0
41627101,Лодейнопольское,2011,32.0
41627404,Алёховщинское,2011,8.0
41627410,Доможировское,2011,10.0
41630000,Ломоносовский муниципальный район,2011,162.0
41630154,Большеижорское,2011,6.0
41630162,Лебяженское,2011,8.0
41630404,Аннинское,2011,15.0
41630408,Низинское,2011,9.0
41630412,Пениковское,2011,39.0
41630416,Виллозское,2011,3.0
41630420,Гостилицкое,2011,8.0
41630424,Горбунковское,2011,19.0
41630428,Кипенское,2011,11.0
41630432,Копорское,2011,5.0
41630434,Лаголовское,2011,4.0
41630436,Лопухинское,2011,6.0
41630438,Оржицкое,2011,6.0
41630440,Ропшинское,2011,14.0
41630444,Русско-Высоцкое,2011,9.0
41633000,Лужский муниципальный район,2011,137.0
41633101,Лужское,2011,50.0
41633154,Толмачёвское,2011,11.0
41633408,Володарское,2011,4.0
41633416,Волошовское,2011,9.0
41633420,Дзержинское,2011,7.0
41633436,Заклинское,2011,7.0
41633440,Мшинское,2011,10.0
41633444,Оредежское,2011,8.0
41633448,Осьминское,2011,14.0
41633456,Ям-Тёсовское,2011,2.0
41633464,Серебрянское,2011,4.0
41633468,Скребловское,2011,6.0
41633478,Торковичское,2011,2.0
41633488,Ретюнское,2011,3.0
41636000,Подпорожский муниципальный район,2011,70.0
41636101,Подпорожское,2011,39.0
41636154,Важинское,2011,12.0
41636158,Вознесенское,2011,5.0
41636163,Никольское,2011,8.0
41636404,Винницкое,2011,6.0
41639000,Приозерский муниципальный район,2011,333.0
41639101,Приозерское,2011,140.0
41639154,Кузнечнинское,2011,15.0
41639404,Севастьяновское,2011,3.0
41639408,Раздольевское,2011,1.0
41639412,Громовское,2011,20.0
41639416,Запорожское,2011,3.0
41639424,Ларионовское,2011,35.0
41639428,Мельниковское,2011,5.0
41639432,Мичуринское,2011,1.0
41639434,Ромашкинское,2011,45.0
41639436,Плодовское,2011,14.0
41639440,Петровское,2011,2.0
41639444,Сосновское,2011,49.0
41642000,Сланцевский муниципальный район,2011,279.0
41642101,Сланцевское,2011,145.0
41642404,Выскатское,2011,18.0
41642408,Загривское,2011,2.0
41642420,Новосельское,2011,83.0
41642424,Гостицкое,2011,2.0
41642436,Старопольское,2011,23.0
41642440,Черновское,2011,6.0
41645000,Тихвинский муниципальный район,2011,296.0
41645101,Тихвинское,2011,205.0
41645408,Мелегежское,2011,11.0
41645410,Борское,2011,2.0
41645412,Ганьковское,2011,7.0
41645416,Горское,2011,14.0
41645432,Цвылёвское,2011,24.0
41645456,Пашозерское,2011,5.0
41645472,Коськовское,2011,8.0
41645477,Шугозерское,2011,20.0
41648000,Тосненский муниципальный район,2011,432.0
41648101,Тосненское,2011,93.0
41648105,Любанское,2011,64.0
41648108,Никольское,2011,65.0
41648154,Красноборское,2011,47.0
41648160,Рябовское,2011,13.0
41648164,Ульяновское,2011,61.0
41648170,Форносовское,2011,9.0
41648418,Нурминское,2011,8.0
41648430,Лисинское,2011,5.0
41648443,Тельмановское,2011,38.0
41648444,Трубникоборское,2011,13.0
41648452,Федоровское,2011,12.0
41648464,Шапкинское,2011,4.0
41754000,Сосновоборский,2011,213.0
46605000,Волоколамский (до 2020 г.),2011,131.0
46605100,Городские поселения Волоколамского муниципального района (до 2020 г.),2011,77.0
46605101,Волоколамск (до 2020 г.),2011,75.0
46605158,Сычево (до 2020 г.),2011,2.0
46605400,Сельские поселения Волоколамского муниципального района (до 2020 г.),2011,54.0
46605422,Кашинское (до 2020 г.),2011,9.0
46605431,Осташевское (до 2020 г.),2011,8.0
46605434,Спасское (до 2020 г.),2011,16.0
46605449,Теряевское (до 2020 г.),2011,4.0
46605461,Чисменское (до 2020 г.),2011,8.0
46605467,Ярополецкое (до 2020 г.),2011,9.0
46606000,Воскресенский (до 2020 г.),2011,480.0
46606100,Городские поселения Воскресенского муниципального района (до 2020 г.),2011,390.0
46606101,Воскресенск (до 2020 г.),2011,313.0
46606154,Белоозерский (до 2020 г.),2011,55.0
46606167,Хорлово (до 2020 г.),2011,10.0
46606180,имени Цюрупы (до 2020 г.),2011,12.0
46606400,Сельские поселения Воскресенского муниципального района (до 2020 г.),2011,90.0
46606402,Ашитковское (до 2020 г.),2011,50.0
46606413,Фединское (до 2020 г.),2011,40.0
46608000,Дмитровский (до 2019 г.),2011,899.0
46608100,Городские поселения Дмитровского муниципального района (до 2019 г.),2011,626.0
46608101,Дмитров (до 2019 г.),2011,410.0
46608105,Яхрома (до 2019 г.),2011,73.0
46608154,Деденево (до 2019 г.),2011,27.0
46608157,Икша (до 2019 г.),2011,75.0
46608163,Некрасовский (до 2019 г.),2011,41.0
46608400,Сельские поселения Дмитровского муниципального района (до 2019 г.),2011,273.0
46608407,Большерогачевское (до 2019 г.),2011,43.0
46608413,Габовское (до 2019 г.),2011,40.0
46608431,Костинское (до 2019 г.),2011,35.0
46608437,Куликовское (до 2019 г.),2011,30.0
46608461,Синьковское (до 2019 г.),2011,98.0
46608470,Якотское (до 2019 г.),2011,27.0
46612000,Егорьевский (до 2016 г.),2011,223.0
46612100,Городские поселения Егорьевского муниципального района (до 2016 г.),2011,177.0
46612101,Егорьевск (до 2016 г.),2011,174.0
46612160,Рязановский (до 2016 г.),2011,3.0
46612400,Сельские поселения Егорьевского муниципального района (до 2016 г.),2011,46.0
46612434,Юрцовское (до 2016 г.),2011,14.0
46612440,Раменское (Егорьевского муниципального района) (до 2016 г.),2011,10.0
46612443,Саввинское (до 2016 г.),2011,22.0
46615000,ND,2011,188.0
46615100,ND,2011,160.0
46615101,Сергиев Посад (до 2020 г.),2011,81.0
46615103,Краснозаводск (до 2020 г.),2011,32.0
46615105,Пересвет (до 2020 г.),2011,3.0
46615106,Хотьково (до 2020 г.),2011,27.0
46615153,Богородское (до 2020 г.),2011,12.0
46615161,Скоропусковский (до 2020 г.),2011,5.0
46615400,ND,2011,28.0
46615406,Березняковское (до 2020 г.),2011,4.0
46615413,ND,2011,3.0
46615446,Реммаш (до 2020 г.),2011,4.0
46615452,Селковское (до 2020 г.),2011,8.0
46615458,Лозовское (до 2020 г.),2011,2.0
46615461,Шеметовское (до 2020 г.),2011,7.0
46616000,Зарайский (до 2020 г.),2011,63.0
46616100,Городские поселения Зарайского муниципального района,2011,20.0
46616101,Зарайск (до 2018 г.),2011,20.0
46616400,Сельские поселения Зарайского муниципального района,2011,43.0
46616408,Гололобовское,2011,14.0
46616416,Каринское,2011,8.0
46616428,Машоновское,2011,11.0
